,0
ride,49
rider,5
riders,3
rides,9
ridge,3
ridges,1
ridgeway,3
ridiculous,2
ridiculousness,1
ridin,3
riding,7
ridley,1
rie,0
rife,2
riff,1
rifle,1
rift,0
rig,1
righteous,1
righteousness,1
rights,10
rigid,1
rigor,1
rigorous,0
rihanna,2
riley,1
rims,1
rin,1
ring,5
ringing,2
ringo,1
rings,2
rino,0
rinse,1
rio,3
rios,1
riot,2
rip,11
ripened,1
ripple,1
ripples,2
rise,71
risen,7
rises,1
rising,11
risk,40
risking,10
risks,7
risky,4
rita,2
rite,2
rites,0
ritual,3
rituals,2
ritz,3
river,53
rivera,2
riverbank,1
rivers,3
riverside,27
riveting,1
riviera,3
riya,0
rizzo,1
rj,4
rl,1
rn,13
rnb,5
ro,2
road,59
roadblock,0
roadblocks,1
roadhouse,1
roadie,0
roads,11
roadside,2
roadtrip,2
roadwarrior,1
roadway,2
roadways,2
roam,5
roaming,4
roams,0
roar,1
roast,6
roasted,6
roasting,1
rob,13
robbed,1
robber,1
robberies,2
robbers,1
robbery,0
robbie,1
robbin,0
robbing,1
robbins,1
robe,0
robert,4
roberts,1
robertson,1
robin,1
robinson,1
robles,0
robot,1
robotics,1
robots,0
robyn,2
roc,2
rocha,1
rochelle,2
rochester,4
rock,37
rockabilly,0
rocked,2
rocker,1
rockers,0
rockets,1
rockies,1
rockin,2
rocking,8
rockit,1
rocknroll,2
rockport,3
rocks,8
rockstar,2
rockwell,2
rocky,6
rod,5
roddy,1
rode,1
rodeo,2
rods,2
rogers,4
rohit,3
roiling,1
roland,17
roldan,1
role,12
rolex,0
roll,24
rolled,3
roller,1
rollerball,0
rollerblading,0
rollers,0
rollin,4
rolling,9
rolls,6
rollup,1
roma,1
roman,2
romance,3
romania,1
romanova,0
romantic,6
rome,8
romeo,1
romper,1
ron,7
rona,67
ronald,3
ronde,1
roney,0
ronin,0
ronnie,3
roo,0
rood,1
roof,7
rooftop,7
rooftops,0
rookie,1
room,45
roommates,2
rooms,4
roosevelt,0
rooster,1
root,1
roots,5
rope,5
ropes,1
ros,2
rosa,3
rosario,0
rosary,1
rose,14
rosemary,0
roses,5
rosewood,1
roshan,2
rosie,3
ross,3
roswell,4
rot,1
rotary,1
roth,1
roti,2
rottentomatoes,1
rotterdam,5
rouge,2
rough,15
roughly,2
roulette,1
roundabout,1
rounds,12
roundtable,0
roundup,4
route,2
routine,28
routines,0
roux,0
rover,1
row,8
rowan,0
rowen,0
rowing,2
rowland,1
rowley,0
rows,2
rox,1
roxanne,0
roxbury,1
roxy,2
roy,3
royal,15
royale,3
royals,1
royalty,3
royce,1
rp,2
rpg,0
rr,0
rs,7
rt,5
rttemberg,2
ru,1
rub,3
rubber,5
rubbing,2
rubbish,1
ruben,1
rubix,0
ruby,0
rucksack,2
ruckus,0
rudd,0
rude,1
rudely,1
rudy,1
rues,0
ruff,2
rufus,0
rug,2
rugby,7
rugs,1
ruin,6
ruined,11
ruining,7
ruins,1
rule,11
ruler,1
rules,31
rulez,1
rum,0
rumah,2
rumble,2
ruminating,1
rummy,1
rumor,1
rumors,3
rumour,2
rumours,3
rump,1
run,88
runner,4
runners,7
runnin,0
running,73
runny,1
runs,10
runway,1
rupaul,1
rupee,0
rupert,1
rural,4
rus,13
rush,17
rushed,2
rushing,2
russell,2
russia,20
russian,3
russo,1
rust,0
rustic,0
rustling,1
rusty,2
ruth,1
ruthie,1
ruthless,2
rv,0
rw,5
rwanda,1
ryan,7
ryder,2
rye,0
s,2140
sa,18
saat,1
saath,2
sab,2
sabbath,1
sabc,1
sabe,1
sabji,2
sabrina,0
sac,1
sach,1
sacha,2
sachin,3
sack,2
sacked,0
sacrament,0
sacramento,4
sacred,1
sacrifice,3
sacrifices,2
sacrificial,1
sacrificing,1
sad,59
saddened,2
sadder,1
saddle,2
sadhu,1
sadly,19
sadness,8
safari,3
safaris,1
safe,904
safeguard,4
safely,10
safer,14
safest,2
safety,85
saffron,1
saga,7
sage,5
sagittarius,1
sahara,1
sai,1
said,89
sail,0
sailboat,1
sailing,3
sailor,1
sails,2
saint,29
saints,1
saiyan,0
sake,3
sakes,0
saks,1
sakura,7
sala,0
salaam,1
salad,17
salads,1
salam,1
salaried,1
salaries,1
salary,0
sale,50
salem,3
sales,13
salinas,2
saliva,2
sally,1
salma,0
salman,2
salmon,0
salon,10
saloon,2
saloons,0
salsa,1
salt,7
salts,0
salty,1
salute,32
salutes,0
saluting,2
salvador,3
salvation,4
salvo,0
sam,8
samantha,3
samba,0
sami,2
samir,1
samne,1
sample,2
samples,5
sampling,2
samson,1
samsung,4
samuel,2
samurai,1
san,87
sanctuary,6
sand,8
sandal,4
sandals,3
sandbag,0
sandeep,1
sandra,1
sandro,1
sands,3
sandstorm,1
sandwich,4
sandwiched,1
sandwiches,0
sandy,3
sane,14
sanest,1
sanford,2
sanfrancisco,11
sang,3
sango,1
sania,1
sanitary,3
sanitation,4
sanitised,3
sanitize,39
sanitized,10
sanitizing,9
sanity,10
sanjay,0
sant,3
santa,25
santacruz,2
santana,0
santiago,3
santorini,2
santos,2
santosh,1
santuario,0
sao,2
saps,1
sara,2
sarah,2
sarajevo,0
sarasota,4
sarcasm,0
saree,0
sarge,1
sarkar,0
sars,3
sas,1
sash,1
sashay,0
sashi,1
saskatchewan,0
saskatoon,0
sassy,2
sat,37
satan,2
satanic,1
satch,1
satin,1
satisfaction,3
satisfied,2
satisfying,2
satish,1
satna,0
saturated,0
saturation,0
saturday,114
saturdays,2
saturn,0
satya,1
sauce,17
saucey,0
saucy,2
saudi,1
sauna,4
sausage,3
sausages,0
savage,10
savaging,1
savannah,5
saved,13
savers,2
saves,7
savings,3
savior,1
saviors,1
saviour,2
saviours,1
savor,1
savory,1
saw,29
sawyer,1
sax,1
saxophone,0
say,134
sayin,1
saying,40
says,57
sb,2
sc,6
scale,4
scallops,1
scam,3
scammed,1
scammer,1
scammers,1
scamp,1
scams,1
scan,3
scandalous,1
scanning,1
scans,0
scar,1
scarce,1
scarcity,1
scare,10
scarecrows,1
scared,18
scaremongering,0
scares,1
scarf,3
scarface,4
scarier,1
scariest,2
scaring,0
scarlet,0
scarlett,3
scarred,2
scarves,0
scary,17
scattered,16
scavenger,1
scenario,5
scenarios,1
scene,17
scenery,3
scenes,13
scenic,4
scepticism,1
sch,1
schadenfreude,1
schedule,17
scheduled,7
schedules,4
scheduling,3
scheme,3
schemes,1
schilling,0
schnapps,0
scholars,1
schone,0
school,85
schoolers,1
schooling,10
schools,15
schoolwork,2
schreiber,2
science,21
scientific,6
scientifically,1
scientist,5
scientists,6
scolded,0
scooby,0
scoop,2
scooter,1
scooters,0
scope,1
scorching,1
score,10
scored,2
scores,2
scorpio,1
scorpion,1
scorpions,0
scotch,2
scotia,0
scotland,25
scott,7
scottish,1
scottsboro,1
scottsdale,3
scourge,2
scout,3
scouts,1
scrabble,1
scrambled,1
scrambling,1
scranton,1
scrap,1
scrapbook,0
scrapped,0
scrappy,1
scraps,0
scrat,1
scratch,6
scratches,0
scream,1
screaming,7
screams,1
screeching,1
screen,9
screening,7
screenings,1
screenplay,0
screens,1
screenshot,1
screenshots,0
screenwriting,0
screw,5
scribble,1
scribbles,1
script,2
scripts,1
scripture,2
scroll,1
scrolling,2
scrub,0
scrubs,1
scruff,3
scruffy,3
scrumptious,0
scrutiny,1
scuba,4
sculpt,1
sculpture,3
sculptures,1
scuppered,0
sd,3
se,18
sea,31
seaboard,0
seafood,9
seafront,1
seagull,2
seagulls,3
seal,1
sealed,1
seals,0
seam,1
seams,1
seamstresses,1
sean,1
sear,0
search,11
searched,1
searches,0
searching,8
seared,1
searing,0
seas,4
seaside,1
season,87
seasonal,5
seasoning,2
seasons,3
seat,7
seated,1
seating,0
seats,1
seattle,24
seaview,0
sebastian,1
sec,6
secluded,1
secondary,0
secondly,1
seconds,21
secret,11
secretary,4
secrets,1
secs,2
section,11
sections,1
sector,18
sectors,2
secure,7
secured,0
securely,0
securing,2
security,10
seda,1
sedentary,0
sedona,0
see,817
seed,4
seeding,1
seeds,6
seein,0
seeing,33
seek,2
seekers,2
seeking,6
seeks,1
seeley,0
seem,11
seemed,7
seeming,1
seems,35
seen,63
sees,4
segments,0
seinfeld,2
seize,1
seizure,1
seizures,0
sel,2
selby,1
select,7
selected,3
selection,2
selective,1
selectively,1
self,160
selfish,11
selfishness,1
selfless,8
selflessly,1
sell,9
seller,4
sellers,1
selling,16
sells,2
seltzer,2
selves,2
sem,0
semblance,1
semen,0
semester,3
semi,4
seminar,1
sen,2
sena,0
senate,2
senator,3
senators,2
sence,1
send,91
sending,33
sends,1
senegal,1
senior,10
seniors,1
senor,1
sensation,0
sensational,1
sensationalism,1
sensations,2
sense,17
sensei,2
senses,1
sensibilities,1
sensible,4
sensing,1
sensitive,1
sensual,0
sensuality,0
sent,23
sentence,3
sentiment_0,1
sentiments,1
seo,6
seoul,8
separate,2
separated,4
separating,1
separation,3
sept,3
september,4
sequel,0
sequestered,1
sequins,1
sequoia,2
ser,0
serato,2
serbia,6
serendipitous,0
serene,2
serenity,7
sergio,1
serial,2
serie,2
series,52
serious,43
seriously,39
seriousness,7
sermons,0
serra,2
serrano,1
servant,0
servants,7
serve,24
served,9
server,1
servers,1
serves,1
service,62
serviced,0
services,43
serving,10
sesame,0
session,25
sessions,13
set,74
setback,1
sets,7
setting,12
settings,0
settle,4
settled,4
settlement,2
settlements,1
setup,9
setups,1
seven,7
seventh,1
seventy,2
sever,0
severe,7
severely,1
severity,1
sew,5
sewed,0
sewing,13
sex,16
sexual,2
sexy,11
seychelles,1
sf,3
sg,2
sh,12
sha,9
shaan,0
shabby,1
shabnam,1
shack,1
shade,3
shaded,2
shades,2
shading,1
shadow,9
shadows,4
shady,1
shag,1
shagged,1
shaggy,0
shah,6
shahi,1
shahrukh,2
shaka,0
shake,17
shakedown,1
shaken,3
shaker,0
shakes,4
shakey,2
shaking,7
shakti,1
shakur,1
shallot,1
shallow,1
sham,0
shame,9
shameful,1
shamefull,0
shameless,1
shamelessly,2
shaming,2
shandy,1
shanghai,6
shank,1
shankar,0
shanking,1
shannon,3
shanti,0
shape,12
shaped,4
shaping,1
shaq,1
share,197
shared,11
shares,8
sharing,36
sharks,0
sharma,3
sharp,4
sharpen,0
sharpening,2
sharpest,0
shashi,1
shatta,1
shatter,2
shattering,0
shauna,2
shave,6
shaved,4
shaven,2
shaving,8
shaw,1
shay,0
shea,1
sheep,3
sheer,1
sheesh,1
sheet,1
sheets,4
shefali,1
sheffield,5
sheikh,3
sheila,1
shelby,1
shelf,4
shelter,20
sheltered,1
sheltering,2
shelton,1
shelves,8
shenanigans,4
shenzhen,0
shepard,1
sheperd,1
shepherd,3
sheppard,1
shera,1
shere,1
sheriff,2
sheriffs,1
sherman,2
shes,2
shi,2
shield,3
shielding,2
shields,6
shift,15
shifted,3
shifters,0
shifts,2
shimmy,1
shimmying,1
shine,10
shines,1
shining,6
shinjuku,1
shinning,0
shiny,1
ship,11
shipment,2
shipments,1
shipped,4
shipping,27
ships,3
shipwreck,0
shirdi,1
shire,1
shirley,1
shirt,19
shirtless,2
shirts,10
shit,73
shite,1
shits,0
shitty,3
shity,0
shiva,1
shivaji,1
shivam,1
shiver,1
shiz,1
sho,0
shoals,0
shock,5
shocked,4
shocker,0
shocking,2
shoe,5
shoemaker,0
shoes,11
shola,1
shook,1
shoot,27
shooter,1
shooters,1
shooting,18
shootouts,1
shoots,5
shop,104
shopkeepers,0
shopper,1
shoppers,1
shopping,45
shops,24
shore,1
shoreditch,0
shores,5
shortage,5
shortages,1
shortcomings,1
shortcuts,1
shorter,2
shortest,2
shortly,1
shorts,2
shot,59
shotgun,1
shotguns,0
shots,17
shotter,1
shoulder,1
shouldering,1
shoulders,2
shouldnt,2
shout,25
shouting,1
shouts,1
shoved,0
show,156
showcase,4
showcases,2
showdown,1
showed,9
shower,10
showered,1
showers,31
showgirl,1
showing,27
showings,2
shown,12
showroom,0
shows,50
showtime,1
shrank,0
shredded,0
shredding,1
shreveport,0
shrewsbury,1
shrimp,2
shrinking,0
shroff,0
shropshire,1
shrug,1
shrunk,0
shuddered,0
shuffle,0
shut,35
shutdown,35
shuts,1
shutter,1
shuttered,0
shutting,6
shuttle,1
shy,2
shyt,3
si,2
siamese,1
sib,0
siberian,1
sibling,2
siblings,7
sichuan,2
sicily,0
sick,42
sicker,1
sickle,1
sickness,4
sid,2
siddharth,1
side,84
sided,1
sideline,1
sides,5
sidewalk,7
sidewalks,0
sideways,2
siding,3
sidney,1
siege,1
sierra,14
sigh,2
sighs,1
sight,16
sighted,0
sightings,0
sights,2
sightseeing,0
sign,27
signal,4
signature,4
signed,6
significant,4
significantly,1
signing,4
signposted,0
signs,13
sik,1
sikh,2
silence,9
silencio,1
silent,7
silently,1
silhouette,1
silicon,1
silk,2
silky,0
silliness,1
silly,8
silver,22
silverado,1
silverlake,1
silvestre,0
sim,9
simba,1
simcoe,0
simi,1
similar,12
simmer,1
simmered,1
simmons,1
simon,2
simone,1
simonelli,1
simple,43
simpler,4
simplicities,0
simplicity,2
simplified,1
simplistic,1
simply,12
simpsons,1
sims,3
simulation,2
simultaneously,0
sin,4
sinai,1
sinatra,1
sincere,2
sincerely,2
sinead,1
sinews,1
sing,21
singapore,17
singaporean,1
singer,21
singers,1
singh,5
singing,25
single,53
singles,1
singleton,1
sings,1
sinha,1
sinister,1
sink,1
sinks,3
sinn,1
sinner,0
sinning,1
sins,2
sioux,1
sip,2
sipping,2
sir,15
siren,1
sirens,2
siri,0
sis,8
sissy,1
sister,29
sisterhood,2
sisters,15
sit,25
sita,1
site,13
sites,2
siting,0
sits,3
sitting,24
situation,131
situations,12
siv,1
siva,0
sixth,1
sizable,1
size,41
sized,0
sizes,6
sizzle,1
sizzling,1
sk,2
skate,2
skateboard,5
skateboarders,1
skateboarding,3
skateboards,1
skatepark,2
skater,1
skating,2
skeet,1
skeleton,0
skeletons,1
skelta,1
sketch,41
sketchbook,20
sketches,2
sketching,8
skewers,4
ski,2
skies,8
skiing,0
skill,10
skilled,2
skillet,1
skills,26
skin,17
skinhead,0
skinny,2
skinnydipping,1
skip,4
skipped,1
skipping,4
skirt,0
skirting,1
skirts,2
skit,7
skits,2
skoda,1
skull,0
skulls,1
sky,47
skye,0
skylar,0
skyline,9
skys,1
skyscraper,1
sl,0
slacker,1
slain,1
slam,1
slamdunk,0
slammed,2
slapdash,0
slapped,1
slaps,1
slapstick,1
slash,2
slate,2
slated,1
slave,2
slavery,0
slaves,2
slavic,0
slaw,0
slay,7
slayer,1
slayers,1
slaying,0
slays,1
sledding,3
sleep,31
sleeping,16
sleepover,0
sleeps,3
sleepy,7
sleeve,1
sleeves,4
sleigh,1
slept,4
sleuths,2
slice,4
slices,3
slid,1
slide,8
slider,1
sliders,1
slides,2
slideshow,0
slidin,0
sliding,2
slight,2
slightly,22
slim,4
slime,1
slingshot,1
slip,3
slipped,1
slippery,1
slipping,1
slobber,1
slogan,3
slogans,2
slope,2
sloppy,1
slot,0
sloth,1
slough,0
slovakia,1
slovenia,3
slow,43
slowdown,0
slowed,8
slower,2
slowing,4
slowly,9
slowmo,1
slowmotion,2
slows,1
slugs,0
slum,5
slums,4
sm,1
smack,1
smackdown,1
smal,0
smaller,2
smallest,1
smart,38
smarter,1
smash,4
smashed,1
smashes,1
smashing,1
smedley,1
smell,11
smelled,1
smells,3
smile,97
smiled,2
smiles,10
smiley,1
smiling,18
smirnoff,1
smit,1
smith,10
smiths,1
smithsonian,2
smog,1
smoke,14
smoked,5
smoker,1
smokers,0
smokey,1
smokin,2
smoking,7
smooth,8
smoothie,2
smoothies,1
smothers,1
sms,1
smudge,0
smuggle,0
sn,3
snack,5
snacking,1
snacks,9
snag,0
snagged,1
snails,1
snake,0
snakes,1
snap,1
snape,1
snapped,1
snapper,4
snaps,3
snapshot,1
snart,1
snatch,0
snatched,1
sneak,2
sneaker,0
sneakers,2
sneakpreview,0
sneaky,3
sneeze,6
sneezing,6
sneha,0
snes,1
sniff,1
sniffing,0
snip,0
sniper,1
snipers,0
snippet,3
snips,1
snl,1
snoop,1
snoops,0
snoopy,2
snore,1
snoring,2
snow,17
snowball,2
snowboarding,0
snowed,0
snowflakes,0
snowing,1
snowman,2
snowstorm,2
snowy,0
snuck,1
snug,1
snuggle,1
snuggles,0
snuggly,1
snyder,1
soak,0
soaking,1
soap,25
soapdish,1
soaping,1
soaps,1
soapy,2
soar,2
soars,0
sober,3
socal,10
soccer,11
social,367
socialist,1
socialites,1
socialize,2
socially,22
societies,3
society,27
sociopath,1
sock,3
socket,0
socks,3
socrates,2
sod,0
soda,4
sodas,1
sodium,1
sodom,0
sofa,4
sofia,3
soft,6
softcore,0
software,3
sohail,0
soho,10
soi,1
soil,0
soiree,1
sol,4
solace,0
solar,6
sold,21
soldier,4
soldiering,1
soldiers,8
sole,2
soledad,0
solid,4
solidarity,41
solitary,1
solitude,9
solo,19
solomon,1
solstice,1
solution,18
solutions,11
solve,5
solved,3
soma,1
somalia,0
somebodies,0
someday,5
somehow,5
somerset,4
somethin,1
somethings,0
sometime,4
somewhat,3
somewhere,31
sommeil,0
somnath,1
son,44
sonar,1
sondheim,1
song,106
songs,11
songwriter,8
songwriting,2
sonnenallee,1
sonnenschein,0
sonny,0
sonoma,1
sons,5
sonu,2
sony,3
sonya,4
soo,4
sookie,1
sooner,7
sooo,6
soooo,4
sooooo,2
soooooo,1
sooth,1
soothe,1
soothing,4
sophia,3
sophie,2
sophisticated,1
sophomore,1
soppy,1
soprano,1
sorcery,1
sore,5
sorrow,2
sorrows,0
sorry,43
sort,7
sorted,3
sos,4
soso,1
sot,1
sought,3
soul,29
soulless,1
soulmate,0
souls,9
sound,32
sounded,1
sounding,6
soundman,0
sounds,19
soundscapes,1
soundtrack,1
soup,10
sour,4
source,15
sourced,0
sources,2
south,265
southampton,3
southeast,1
southern,17
southland,1
southport,0
southside,3
southwest,7
souvenir,2
sows,0
sox,1
soy,0
sp,5
spa,5
space,45
spaced,1
spaceman,0
spaces,6
spaceship,0
spades,1
spaghetti,5
spain,77
spam,1
span,2
spanish,12
spanking,1
spare,7
spared,1
sparing,1
spark,1
sparked,1
sparkle,1
sparkles,1
sparkling,4
sparks,1
sparky,0
sparring,0
spartan,1
spartans,0
spat,0
spatial,2
speak,17
speaker,7
speakers,1
speaking,13
speaks,14
spear,0
specialise,1
specialist,2
specialists,1
speciality,2
specially,5
specialty,0
specie,1
species,1
specific,5
specifically,6
specifications,1
specs,1
spectacular,2
spectacularly,0
spectrum,1
speculation,0
speculations,0
speech,3
speechless,2
speed,8
speedily,1
speeding,0
speedway,23
speedy,1
spell,2
spencer,1
spend,31
spending,44
spends,1
spent,23
spice,3
spiced,2
spices,2
spiceworld,0
spicier,1
spicy,10
spider,0
spiderman,9
spiders,0
spike,1
spiked,1
spikes,2
spiky,0
spill,0
spin,6
spinach,5
spine,2
spinning,3
spins,2
spiraled,0
spirit,24
spirited,1
spirits,15
spiritual,11
spirituality,3
spiritually,7
spirt,0
spit,2
spite,4
spitfires,1
spitting,3
splash,6
splashes,1
splendor,2
splice,1
spliced,0
spliff,1
splinters,0
split,2
splurges,1
spock,1
spoil,0
spoiled,4
spokane,1
spoke,5
spoken,4
spongebob,1
sponsor,1
sponsored,3
sponsoring,1
sponsors,1
sponsorship,2
spontaneous,2
spoof,0
spooky,2
spools,0
spoon,5
sport,22
sporting,2
sports,29
spot,19
spotlight,2
spots,3
spotted,6
spotter,3
spouses,1
spray,8
sprayed,2
spraying,2
spread,205
spreading,57
spreads,3
spring,177
springer,1
springfield,4
springs,23
springtime,13
sprinkler,0
sprint,0
sprit,1
sprite,1
sprout,0
sprouted,1
sprouts,4
sprung,2
spy,1
spyros,1
squad,9
square,40
squared,1
squares,1
squat,4
squats,6
squaw,1
squeaks,1
squeaky,1
squeal,1
squeeze,2
squeezed,2
squinty,1
squirrel,3
squirrels,1
squishy,0
sr,7
sri,9
srk,4
ss,6
ssa,1
ssi,0
ssp,1
st,126
sta,0
stability,1
stabilizing,0
stable,1
stables,1
stache,2
stack,4
stacked,2
stacy,1
stadium,1
stadiums,0
staff,52
stafford,1
staffs,3
stag,1
stage,20
stagecoach,0
stages,2
staggers,0
stain,1
stainless,1
stair,2
staircase,0
stairs,9
stairway,1
stake,1
stale,1
stalked,0
stalkers,2
stall,1
stamford,0
stamina,1
stamp,2
stamped,1
stan,0
stand,52
standard,7
standards,1
standby,1
standing,14
standish,1
standoffish,1
standout,0
stands,5
standstill,2
standup,5
stanford,1
stanhope,0
stanky,1
stanley,3
staples,3
stapleton,1
star,19
starbuck,1
starbucks,8
stare,1
stares,2
staring,7
stark,1
starling,0
starred,2
starring,3
stars,11
starship,1
start,110
started,59
starter,6
starters,1
starting,56
startling,4
startrek,1
starts,17
startup,1
starvation,2
starved,1
starwars,4
stash,2
stasi,1
state,97
stated,5
statement,9
staten,7
states,40
static,1
stating,3
station,45
stationary,1
stations,3
statistic,0
statistics,10
stats,10
statue,16
statues,11
status,10
statute,1
statutory,0
staunton,1
stay,1208
stayed,12
stayin,9
staying,150
stays,6
steady,5
steak,7
steaks,2
steal,3
stealing,0
stealth,17
steam,2
steamed,0
steamer,0
steel,3
steering,0
steet,1
steiner,1
stella,1
stellar,1
stem,6
stems,0
stencil,1
step,32
steph,1
stephanie,1
stephen,1
stephens,0
stepped,4
steppin,2
stepping,6
steps,31
sterilize,2
sterilized,0
sterling,1
stethoscope,1
steve,6
steven,1
stevens,1
stevenson,1
stevie,2
stew,2
stewart,2
stewie,1
stick,10
sticker,1
stickers,3
sticking,3
sticks,1
sticky,2
stigma,41
stillness,1
stills,1
stimpy,1
stimulated,1
sting,1
stinks,2
stir,14
stirling,1
stirs,0
stis,0
stitch,1
stitches,1
stock,23
stocked,4
stockholm,14
stockpile,2
stockpiling,0
stockport,1
stocks,6
stockton,2
stoicism,1
stoke,0
stole,3
stolen,2
stomp,1
stone,14
stoned,3
stonehenge,2
stoner,4
stones,2
stood,0
stool,1
stools,0
stoop,1
stooped,0
stoopid,0
stop,261
stoppage,1
stopped,13
stoppers,1
stopping,21
stops,11
storage,1
store,62
stored,1
storefronts,1
stores,12
storey,1
stories,24
storm,39
storms,0
stormy,1
story,65
storyteller,1
storytelling,1
stout,1
stowing,1
straight,20
strain,3
strains,0
strait,1
straits,1
strand,7
stranded,6
strange,18
strangeland,2
stranger,0
strangers,2
strangest,1
stranglehold,1
strap,1
strapped,3
strapping,1
straps,0
strasbourg,0
strategic,2
strategically,1
strategies,4
strategy,12
stratford,3
straw,1
strawberries,3
strawberry,1
stray,4
streak,2
streaks,0
stream,28
streamed,1
streaming,19
streamlined,2
streams,5
street,101
streetfight,1
streetracing,0
streets,68
streetz,0
strenght,1
strength,22
strengthen,8
strengthened,0
strep,1
stress,37
stressed,5
stresses,1
stressful,6
stretch,5
stretched,1
stretches,1
stretching,4
strict,7
strictly,4
stride,2
strides,1
strife,1
strike,3
strikes,3
striking,0
string,0
strings,3
strip,38
stripclub,0
stripes,1
stripped,1
strippers,1
strips,1
strives,0
striving,1
stroke,1
stroking,1
stroll,5
stroller,0
strolling,1
strom,1
strong,91
stronger,23
strongest,1
strongly,3
strongman,1
struck,2
structural,2
structure,3
struggle,13
struggles,7
struggling,10
strut,2
stryker,1
stu,0
stuart,1
stubborn,0
stuck,34
stud,1
studded,1
student,15
students,25
studied,1
studies,4
studio,61
studios,5
study,15
studying,2
stuff,49
stuffed,6
stuffing,0
stuffs,2
stumbled,2
stumbling,1
stung,1
stunned,1
stunner,1
stunners,0
stunning,12
stunt,3
stunts,1
stupid,19
stupidity,2
stupidly,0
stupor,1
stutter,0
stuttgart,1
stuyvesant,0
stv,1
style,94
styled,2
styles,8
styling,2
stylish,5
stylist,5
stylists,2
su,2
sub,3
subaru,0
subdivision,0
subject,3
subjected,1
subjects,1
sublimating,2
submissions,4
submit,2
submitted,2
submitting,1
subscribe,42
subscribed,1
subscriber,2
subscribing,0
subscription,0
subsequently,0
subsides,1
substance,1
substantial,2
substantially,1
substitute,1
substituting,1
substitution,0
substitutions,1
subtitle,0
subtle,1
suburban,1
suburbs,8
subway,12
subways,0
subzero,1
succeed,6
succeeding,1
success,27
successful,14
successfully,6
succumbed,4
suck,7
sucka,1
sucked,3
suckers,1
sucks,20
sudan,1
sudanese,1
sudbury,1
sudden,8
suddenly,9
sudhir,0
sudsy,1
sue,3
suffer,4
suffered,2
sufferers,1
suffering,26
sufferings,1
suffers,1
suffice,0
sufficient,2
suffocate,0
suffocating,1
suffolk,2
sufi,1
sugar,9
sugary,2
suggest,2
suggested,2
suggestion,7
suggestions,9
suicide,2
suing,0
suit,10
suitable,2
suitcases,1
suite,4
suited,1
suites,1
suits,3
suke,1
suki,1
sul,0
sullivan,1
sultan,1
sulu,0
sum,13
sumatra,0
summarising,0
summary,4
summed,1
summer,66
summers,3
summertime,4
summerville,1
summit,4
summon,2
sumner,0
sumo,0
sumptuous,1
sums,2
sumter,1
sumthin,1
sun,122
sunbathing,6
sunday,149
sundayafternoon,1
sundays,5
sundown,1
sunflower,0
sung,5
sunglass,1
sunglasses,2
sunk,0
sunlight,8
sunning,1
sunny,79
sunrays,1
sunrise,42
sunrises,1
sunroof,1
suns,3
sunset,85
sunsets,14
sunshine,57
sup,0
super,43
superb,1
superbly,1
superboy,0
supercar,2
supercharged,1
superfriends,1
superhero,2
superheroes,4
superheros,1
superhuman,0
superintendent,0
superior,1
superman,2
supermans,0
supermarket,7
supermarkets,2
supernatural,0
superpower,0
superpowers,2
supersized,1
superstar,5
superstars,0
superstition,1
supervisor,1
supper,1
supplement,1
supplements,5
supplied,1
suppliers,0
supplies,26
supply,13
support,203
supported,4
supporter,1
supporters,3
supporting,39
supportive,3
supports,1
suppose,0
supposed,25
suppressing,2
suppression,1
supreme,9
supremely,1
suprised,1
sur,2
surely,11
surender,0
surest,0
surf,3
surface,4
surfaces,6
surfer,1
surfing,2
surge,3
surgeon,3
surgeries,1
surgery,4
surges,0
surgical,4
surging,0
surpass,2
surpassed,3
surprise,11
surprised,3
surprises,2
surprising,3
surprisingly,5
surreal,8
surrealism,1
surrender,1
surrendered,1
surrey,0
surrounded,1
surrounding,10
surroundings,4
surrounds,18
suru,2
surveillance,3
survey,8
surveyed,1
surveys,1
survival,22
survivalists,0
survive,40
survived,5
survives,2
survivial,0
surviving,14
survivor,9
survivors,6
susan,1
susanne,1
susceptible,4
sushi,0
suspect,3
suspected,3
suspects,3
suspend,1
suspended,6
suspending,1
suspends,3
suspense,1
suspension,2
suspicious,1
sussed,1
sussex,18
sustain,8
sustainability,7
sustainable,3
sustaining,1
sutherland,1
sutter,0
sutton,3
suv,2
suzy,1
sw,3
swag,7
swagger,1
swain,1
swallow,0
swallowtail,0
swamp,0
swan,1
swanky,0
swans,0
swanston,0
swap,3
swapping,0
swarm,1
swartz,1
swats,0
sway,1
swayed,0
swayze,1
swear,4
sweat,7
sweater,1
sweating,2
sweats,3
sweatshirt,4
sweaty,2
sweden,68
swedish,2
sweeney,1
sweep,2
sweeping,2
sweeps,1
sweet,43
sweeter,2
sweetest,4
sweetheart,1
sweetie,1
sweets,1
swells,1
swift,2
swifter,1
swim,5
swimming,7
swimsuits,1
swine,0
swing,5
swinging,1
swings,4
swinton,0
swipe,39
swiping,0
swirling,1
swish,1
swishing,0
swiss,12
switch,17
switched,3
switches,4
switching,1
switzerland,84
swoosh,0
sword,1
swords,2
swore,1
sxsw,1
sydney,27
syed,3
sylvestor,0
sylvie,1
symbiosis,1
symbol,4
symbolic,3
symbolism,1
symbolizes,1
symmetry,1
sympathy,3
symposium,1
symptom,1
symptomatic,1
symptoms,49
synagogues,1
sync,1
synced,0
synched,0
syndicate,1
syndrome,2
