,0
rider,5
riders,4
rides,9
ridge,5
ridges,1
ridgeway,3
ridiculous,4
ridiculousness,1
ridin,3
riding,11
ridley,1
rie,1
rife,2
riff,1
rifle,1
rift,1
rig,2
righteous,1
righteousness,1
rights,11
rigid,1
rigor,1
rigorous,1
rihanna,6
riley,2
rims,2
rin,1
ring,8
ringing,2
ringo,1
rings,2
rino,1
rinse,1
rio,3
rios,1
riot,3
rip,15
ripened,1
ripple,1
ripples,2
rise,101
risen,7
rises,3
rising,11
risk,68
risking,12
risks,12
risky,4
rita,4
rite,3
rites,2
ritual,3
rituals,4
ritz,3
river,79
rivera,3
riverbank,1
rivers,9
riverside,32
riveting,1
riviera,3
riya,1
rizzo,1
rj,4
rl,1
rn,16
rnb,6
ro,2
road,98
roadblock,1
roadblocks,1
roadhouse,1
roadie,1
roads,16
roadside,2
roadtrip,2
roadwarrior,1
roadway,2
roadways,2
roam,10
roaming,6
roams,1
roar,1
roast,6
roasted,11
roasting,1
rob,16
robbed,1
robber,1
robberies,2
robbers,2
robbery,1
robbie,1
robbin,1
robbing,2
robbins,1
robe,1
robert,5
roberts,1
robertson,1
robin,2
robinson,2
robles,4
robot,4
robotics,1
robots,1
robyn,2
roc,2
rocha,1
rochelle,4
rochester,6
rock,46
rockabilly,1
rocked,2
rocker,1
rockers,3
rockets,1
rockies,1
rockin,2
rocking,10
rockit,1
rocknroll,4
rockport,3
rocks,9
rockstar,2
rockwell,2
rocky,7
rod,8
roddy,1
rode,1
rodeo,2
rods,2
rogers,4
rohit,4
roiling,1
roland,17
roldan,1
role,19
rolex,1
roll,34
rolled,3
roller,5
rollerball,1
rollerblading,1
rollers,1
rollin,4
rolling,12
rolls,8
rollup,1
roma,6
roman,3
romance,3
romania,2
romanova,1
romantic,6
rome,16
romeo,1
romper,1
ron,9
rona,132
ronald,3
ronde,1
roney,1
ronin,1
ronnie,3
roo,1
rood,1
roof,10
rooftop,11
rooftops,4
rookie,1
room,70
roommates,2
rooms,6
roosevelt,1
rooster,1
root,3
roots,12
rope,5
ropes,1
ros,2
rosa,4
rosario,1
rosary,3
rose,17
rosemary,1
roses,7
rosewood,1
roshan,2
rosie,5
ross,4
roswell,4
rot,1
rotary,1
roth,1
roti,5
rottentomatoes,1
rotterdam,5
rouge,3
rough,16
roughly,3
roulette,1
roundabout,1
rounds,16
roundtable,1
roundup,4
route,6
routine,33
routines,2
roux,1
rover,1
row,13
rowan,1
rowen,1
rowing,5
rowland,1
rowley,1
rows,3
rox,1
roxanne,1
roxbury,1
roxy,2
roy,4
royal,18
royale,3
royals,1
royalty,3
royce,1
rp,2
rpg,1
rr,1
rs,13
rt,30
rttemberg,2
ru,2
rub,9
rubber,5
rubbing,3
rubbish,3
ruben,1
rubix,1
ruby,2
rucksack,2
ruckus,1
rudd,1
rude,2
rudely,1
rudy,1
rues,2
ruff,3
rufus,1
rug,2
rugby,8
rugs,5
ruin,7
ruined,16
ruining,8
ruins,1
rule,18
ruler,1
rules,41
rulez,1
rum,5
rumah,3
rumble,2
ruminating,1
rummy,1
rumor,2
rumors,4
rumour,2
rumours,4
rump,1
run,128
runner,4
runners,8
runnin,2
running,95
runny,1
runs,14
runway,2
rupaul,3
rupee,1
rupert,2
rural,6
rus,60
rush,19
rushed,3
rushing,2
russell,2
russia,69
russian,81
russo,1
rust,3
rustic,1
rustling,1
rusty,2
ruth,3
ruthie,1
ruthless,2
rv,2
rw,5
rwanda,1
ryan,10
ryder,2
rye,1
s,2897
sa,24
saat,2
saath,2
sab,2
sabbath,1
sabc,1
sabe,1
sabji,2
sabrina,1
sac,1
sach,1
sacha,2
sachin,4
sack,2
sacked,1
sacrament,1
sacramento,7
sacred,1
sacrifice,5
sacrifices,2
sacrificial,1
sacrificing,1
sad,71
saddened,2
sadder,1
saddle,2
sadhu,1
sadly,22
sadness,9
safari,5
safaris,1
safe,1163
safeguard,6
safely,17
safer,15
safest,3
safety,120
saffron,1
saga,9
sage,6
sagittarius,1
sahara,3
sai,2
said,133
sail,1
sailboat,2
sailing,5
sailor,1
sails,2
saint,37
saints,3
saiyan,1
sake,7
sakes,1
saks,1
sakura,8
sala,1
salaam,7
salad,30
salads,4
salam,2
salaried,1
salaries,1
salary,4
sale,65
salem,5
sales,19
salinas,2
saliva,3
sally,1
salma,2
salman,3
salmon,4
salon,12
saloon,3
saloons,1
salsa,7
salt,13
salts,1
salty,1
salute,37
salutes,2
saluting,2
salvador,3
salvation,5
salvo,1
sam,12
samantha,3
samba,2
sami,2
samir,1
samne,1
sample,3
samples,7
sampling,2
samson,1
samsung,4
samuel,2
samurai,1
san,104
sanctuary,7
sand,13
sandal,4
sandals,3
sandbag,1
sandeep,1
sandra,2
sandro,1
sands,3
sandstorm,1
sandwich,7
sandwiched,1
sandwiches,1
sandy,3
sane,20
sanest,1
sanford,2
sanfrancisco,12
sang,5
sango,1
sania,2
sanitary,3
sanitation,4
sanitised,3
sanitize,43
sanitized,12
sanitizing,10
sanity,14
sanjay,1
sant,3
santa,33
santacruz,3
santana,1
santiago,3
santorini,2
santos,2
santosh,1
santuario,1
sao,2
saps,1
sara,4
sarah,3
sarajevo,2
sarasota,6
sarcasm,1
saree,1
sarge,1
sarkar,1
sars,20
sas,3
sash,1
sashay,1
sashi,1
saskatchewan,2
saskatoon,1
sassy,3
sat,41
satan,3
satanic,2
satch,1
satin,1
satisfaction,3
satisfied,3
satisfying,2
satish,1
satna,1
saturated,1
saturation,1
saturday,148
saturdays,3
saturn,1
satya,1
sauce,30
saucey,2
saucy,2
saudi,7
sauna,4
sausage,5
sausages,2
savage,12
savaging,1
savannah,6
saved,15
savers,2
saves,8
savings,5
savior,1
saviors,1
saviour,2
saviours,2
savor,1
savory,1
saw,43
sawyer,1
sax,2
saxophone,1
say,177
sayin,1
saying,52
says,74
sb,3
sc,7
scale,10
scallops,2
scam,3
scammed,1
scammer,1
scammers,1
scamp,1
scams,3
scan,6
scandalous,1
scanning,2
scans,2
scar,1
scarce,1
scarcity,1
scare,13
scarecrows,1
scared,24
scaremongering,1
scares,2
scarf,6
scarface,4
scarier,1
scariest,2
scaring,1
scarlet,1
scarlett,3
scarred,2
scarves,1
scary,22
scattered,20
scavenger,1
scenario,6
scenarios,2
scene,22
scenery,4
scenes,14
scenic,6
scepticism,1
sch,4
schadenfreude,1
schedule,25
scheduled,7
schedules,4
scheduling,3
scheme,7
schemes,1
schilling,1
schnapps,1
scholars,1
schone,1
school,111
schoolers,1
schooling,10
schools,19
schoolwork,2
schreiber,2
science,23
scientific,8
scientifically,1
scientist,8
scientists,19
scolded,1
scooby,1
scoop,2
scooter,1
scooters,1
scope,2
scorching,1
score,12
scored,2
scores,4
scorpio,2
scorpion,2
scorpions,1
scotch,2
scotia,2
scotland,37
scott,10
scottish,2
scottsboro,1
scottsdale,4
scourge,2
scout,3
scouts,1
scrabble,2
scrambled,2
scrambling,1
scranton,1
scrap,1
scrapbook,1
scrapped,2
scrappy,1
scraps,1
scrat,1
scratch,8
scratches,1
scream,2
screaming,10
screams,1
screeching,2
screen,13
screening,10
screenings,1
screenplay,1
screens,2
screenshot,2
screenshots,1
screenwriting,3
screw,10
scribble,1
scribbles,1
script,4
scripts,2
scripture,2
scroll,1
scrolling,2
scrub,2
scrubs,4
scruff,3
scruffy,4
scrumptious,1
scrutiny,1
scuba,4
sculpt,1
sculpture,3
sculptures,1
scuppered,1
sd,3
se,26
sea,40
seaboard,2
seafood,10
seafront,1
seagull,2
seagulls,3
seal,1
sealed,1
seals,1
seam,1
seams,1
seamstresses,1
sean,2
sear,2
search,15
searched,3
searches,2
searching,10
seared,1
searing,1
seas,4
seaside,1
season,116
seasonal,5
seasoning,4
seasons,3
seat,11
seated,1
seating,2
seats,1
seattle,29
seaview,1
sebastian,1
sec,7
secluded,3
secondary,2
secondly,1
seconds,26
secret,17
secretary,7
secrets,1
secs,3
section,14
sections,1
sector,20
sectors,2
secure,9
secured,3
securely,1
securing,3
security,23
seda,1
sedentary,1
sedona,2
see,1121
seed,4
seeding,1
seeds,7
seein,1
seeing,48
seek,3
seekers,2
seeking,7
seeks,1
seeley,1
seem,16
seemed,10
seeming,1
seems,47
seen,88
sees,5
segments,1
seinfeld,2
seize,1
seizure,1
seizures,1
sel,3
selby,1
select,8
selected,4
selection,4
selective,1
selectively,1
self,220
selfish,11
selfishness,1
selfless,10
selflessly,1
sell,15
seller,5
sellers,3
selling,20
sells,4
seltzer,10
selves,3
sem,2
semblance,1
semen,1
semester,4
semi,7
seminar,1
sen,2
sena,1
senate,2
senator,4
senators,2
sence,1
send,133
sending,43
sends,1
senegal,3
senior,18
seniors,4
senor,1
sensation,1
sensational,1
sensationalism,1
sensations,2
sense,27
sensei,2
senses,1
sensibilities,1
sensible,4
sensing,1
sensitive,1
sensual,1
sensuality,1
sent,28
sentence,3
sentiment_0,2
sentiments,1
seo,9
seoul,8
separate,2
separated,4
separating,1
separation,3
sept,3
september,7
sequel,2
sequestered,1
sequins,1
sequoia,2
ser,1
serato,2
serbia,6
serendipitous,1
serene,2
serenity,9
sergio,1
serial,3
serie,2
series,67
serious,56
seriously,45
seriousness,9
sermons,1
serra,2
serrano,1
servant,1
servants,7
serve,31
served,15
server,1
servers,1
serves,1
service,93
serviced,1
services,59
serving,13
sesame,3
session,42
sessions,21
set,95
setback,1
sets,11
setting,17
settings,1
settle,5
settled,4
settlement,2
settlements,1
setup,12
setups,1
seven,8
seventh,1
seventy,2
sever,1
severe,9
severely,1
severity,1
sew,7
sewed,1
sewing,13
sex,19
sexual,4
sexy,19
seychelles,1
sf,3
sg,2
sh,14
sha,9
shaan,1
shabby,1
shabnam,1
shack,2
shade,3
shaded,2
shades,5
shading,1
shadow,9
shadows,8
shady,1
shag,1
shagged,1
shaggy,2
shah,7
shahi,1
shahrukh,2
shaka,1
shake,26
shakedown,1
shaken,3
shaker,1
shakes,4
shakey,2
shaking,9
shakti,1
shakur,1
shallot,1
shallow,1
sham,1
shame,12
shameful,1
shamefull,1
shameless,1
shamelessly,3
shaming,2
shandy,1
shanghai,8
shank,2
shankar,2
shanking,1
shannon,3
shanti,1
shape,13
shaped,5
shaping,1
shaq,2
share,260
shared,18
shares,10
sharing,43
sharks,1
sharma,4
sharp,8
sharpen,1
sharpening,2
sharpest,1
shashi,1
shatta,1
shatter,2
shattering,1
shauna,2
shave,9
shaved,6
shaven,2
shaving,9
shaw,1
shay,1
shea,2
sheep,5
sheer,2
sheesh,1
sheet,2
sheets,6
shefali,1
sheffield,6
sheikh,4
sheila,2
shelby,1
shelf,4
shelter,27
sheltered,1
sheltering,5
shelton,1
shelves,13
shenanigans,7
shenzhen,2
shepard,1
sheperd,1
shepherd,4
sheppard,1
shera,1
shere,1
sheriff,2
sheriffs,1
sherman,2
shes,2
shi,2
shield,8
shielding,2
shields,227
shift,16
shifted,4
shifters,1
shifts,3
shimmy,1
shimmying,1
shine,12
shines,1
shining,10
shinjuku,1
shinning,5
shiny,2
ship,15
shipment,3
shipments,1
shipped,6
shipping,35
ships,3
shipwreck,1
shirdi,1
shire,1
shirley,1
shirt,27
shirtless,3
shirts,12
shit,122
shite,1
shits,3
shitty,4
shity,1
shiva,2
shivaji,1
shivam,1
shiver,1
shiz,2
sho,1
shoals,1
shock,7
shocked,4
shocker,1
shocking,2
shoe,8
shoemaker,1
shoes,18
shola,1
shook,1
shoot,37
shooter,1
shooters,3
shooting,31
shootouts,1
shoots,8
shop,136
shopkeepers,1
shopper,2
shoppers,1
shopping,67
shops,27
shore,3
shoreditch,24
shores,7
shortage,6
shortages,1
shortcomings,1
shortcuts,1
shorter,2
shortest,2
shortly,3
shorts,2
shot,81
shotgun,2
shotguns,1
shots,30
shotter,1
shoulder,5
shouldering,1
shoulders,2
shouldnt,2
shout,36
shouting,1
shouts,1
shoved,1
show,194
showcase,5
showcases,2
showdown,1
showed,10
shower,14
showered,1
showers,31
showgirl,1
showing,34
showings,4
shown,16
showroom,2
shows,61
showtime,1
shrank,1
shredded,1
shredding,1
shreveport,2
shrewsbury,1
shrimp,4
shrinking,1
shroff,1
shropshire,1
shrug,1
shrunk,1
shuddered,1
shuffle,1
shut,52
shutdown,42
shuts,1
shutter,2
shuttered,1
shutting,9
shuttle,1
shy,2
shyt,3
si,3
siamese,2
sib,1
siberian,1
sibling,2
siblings,9
sichuan,2
sicily,1
sick,66
sicker,1
sickle,1
sickness,6
sid,2
siddharth,2
side,111
sided,2
sideline,1
sides,7
sidewalk,7
sidewalks,1
sideways,2
siding,3
sidney,1
siege,1
sierra,16
sigh,2
sighs,1
sight,20
sighted,2
sightings,1
sights,3
sightseeing,1
sign,42
signal,4
signature,4
signed,10
significant,6
significantly,3
signing,5
signposted,1
signs,22
sik,1
sikh,2
silence,12
silencio,1
silent,11
silently,1
silhouette,1
silicon,3
silk,2
silky,1
silliness,3
silly,8
silver,28
silverado,1
silverlake,2
silvestre,1
sim,11
simba,1
simcoe,1
simi,1
similar,17
simmer,1
simmered,1
simmons,2
simon,2
simone,1
simonelli,1
simple,59
simpler,4
simplicities,1
simplicity,2
simplified,2
simplistic,1
simply,15
simpsons,2
sims,3
simulation,3
simultaneously,1
sin,5
sinai,4
sinatra,2
sincere,5
sincerely,4
sinead,1
sinews,1
sing,23
singapore,26
singaporean,1
singer,29
singers,1
singh,8
singing,29
single,79
singles,1
singleton,1
sings,1
sinha,2
sinister,1
sink,3
sinks,4
sinn,1
sinner,1
sinning,1
sins,2
sioux,1
sip,2
sipping,3
sir,19
siren,1
sirens,4
siri,2
sis,12
sissy,1
sister,34
sisterhood,2
sisters,18
sit,34
sita,1
site,19
sites,3
siting,1
sits,3
sitting,33
situation,158
situations,12
siv,1
siva,1
sixth,1
sizable,1
size,83
sized,1
sizes,9
sizzle,1
sizzling,1
sk,4
skate,2
skateboard,5
skateboarders,1
skateboarding,3
skateboards,1
skatepark,2
skater,1
skating,2
skeet,1
skeleton,1
skeletons,1
skelta,1
sketch,43
sketchbook,20
sketches,2
sketching,9
skewers,4
ski,3
skies,8
skiing,4
skill,12
skilled,2
skillet,2
skills,38
skin,22
skinhead,1
skinny,2
skinnydipping,1
skip,5
skipped,2
skipping,4
skirt,1
skirting,1
skirts,2
skit,10
skits,2
skoda,1
skull,3
skulls,1
sky,77
skye,1
skylar,1
skyline,10
skys,1
skyscraper,1
sl,2
slacker,1
slain,1
slam,2
slamdunk,1
slammed,2
slapdash,1
slapped,2
slaps,2
slapstick,1
slash,2
slate,2
slated,1
slave,3
slavery,1
slaves,3
slavic,1
slaw,1
slay,7
slayer,2
slayers,1
slaying,1
slays,1
sledding,3
sleep,42
sleeping,18
sleepover,1
sleeps,6
sleepy,8
sleeve,1
sleeves,4
sleigh,1
slept,5
sleuths,2
slice,6
slices,3
slid,1
slide,8
slider,1
sliders,1
slides,2
slideshow,1
slidin,1
sliding,2
slight,3
slightly,23
slim,5
slime,2
slingshot,1
slip,4
slipped,1
slippery,1
slipping,1
slobber,1
slogan,3
slogans,3
slope,2
sloppy,2
slot,1
sloth,1
slough,7
slovakia,1
slovenia,13
slow,54
slowdown,1
slowed,9
slower,2
slowing,6
slowly,14
slowmo,1
slowmotion,2
slows,1
slugs,1
slum,8
slums,5
sm,1
smack,1
smackdown,1
smal,1
smaller,5
smallest,2
smart,43
smarter,2
smash,4
smashed,1
smashes,1
smashing,2
smedley,1
smell,14
smelled,1
smells,3
smile,113
smiled,2
smiles,11
smiley,1
smiling,27
smirnoff,1
smit,1
smith,13
smiths,4
smithsonian,2
smog,2
smoke,18
smoked,6
smoker,1
smokers,1
smokey,1
smokin,2
smoking,8
smooth,10
smoothie,3
smoothies,1
smothers,1
sms,9
smudge,1
smuggle,1
sn,3
snack,6
snacking,1
snacks,14
snag,1
snagged,1
snails,3
snake,1
snakes,1
snap,3
snape,1
snapped,1
snapper,4
snaps,5
snapshot,1
snart,1
snatch,1
snatched,1
sneak,6
sneaker,2
sneakers,5
sneakpreview,1
sneaky,3
sneeze,9
sneezing,9
sneha,1
snes,1
sniff,2
sniffing,1
snip,1
sniper,1
snipers,1
snippet,4
snips,3
snl,1
snoop,1
snoops,1
snoopy,2
snore,1
snoring,2
snow,24
snowball,2
snowboarding,4
snowed,1
snowflakes,1
snowing,1
snowman,2
snowstorm,2
snowy,1
snuck,1
snug,1
snuggle,3
snuggles,2
snuggly,2
snyder,1
soak,1
soaking,3
soap,39
soapdish,1
soaping,1
soaps,1
soapy,2
soar,2
soars,1
sober,3
socal,10
soccer,13
social,462
socialist,1
socialites,1
socialize,4
socially,24
societies,3
society,37
sociopath,1
sock,3
socket,1
socks,3
socrates,2
sod,1
soda,223
sodas,1
sodium,1
sodom,1
sofa,4
sofia,3
soft,8
softcore,1
software,5
sohail,1
soho,13
soi,1
soil,3
soiree,1
sol,4
solace,1
solar,7
sold,28
soldier,4
soldiering,1
soldiers,9
sole,3
soledad,1
solid,5
solidarity,43
solitary,1
solitude,10
solo,23
solomon,2
solstice,1
solution,29
solutions,14
solve,7
solved,3
soma,1
somalia,1
somebodies,1
someday,6
somehow,5
somerset,5
somethin,1
somethings,1
sometime,4
somewhat,4
somewhere,42
sommeil,1
somnath,2
son,54
sonar,1
sondheim,1
song,134
songs,14
songwriter,13
songwriting,4
sonnenallee,1
sonnenschein,1
sonny,1
sonoma,1
sons,6
sonu,2
sony,5
sonya,15
soo,7
sookie,1
sooner,10
sooo,8
soooo,7
sooooo,3
soooooo,1
sooth,1
soothe,1
soothing,6
sophia,3
sophie,3
sophisticated,1
sophomore,1
soppy,1
soprano,3
sorcery,1
sore,8
sorrow,2
sorrows,1
sorry,57
sort,13
sorted,4
sos,4
soso,1
sot,1
sought,5
soul,39
soulless,1
soulmate,1
souls,12
sound,41
sounded,1
sounding,7
soundman,1
sounds,26
soundscapes,1
soundtrack,2
soup,13
sour,4
source,23
sourced,2
sources,3
south,348
southampton,3
southeast,3
southern,22
southland,1
southport,3
southside,3
southwest,8
souvenir,2
sows,1
sox,1
soy,4
sp,9
spa,8
space,58
spaced,1
spaceman,2
spaces,8
spaceship,1
spades,1
spaghetti,7
spain,113
spam,1
span,4
spanish,59
spanking,1
spare,9
spared,1
sparing,1
spark,2
sparked,1
sparkle,2
sparkles,1
sparkling,5
sparks,1
sparky,1
sparring,1
spartan,1
spartans,2
spat,1
spatial,2
speak,19
speaker,7
speakers,1
speaking,16
speaks,16
spear,1
specialise,1
specialist,5
specialists,1
speciality,2
specially,7
specialty,1
specie,1
species,2
specific,6
specifically,10
specifications,1
specs,2
spectacular,2
spectacularly,1
spectrum,2
speculation,1
speculations,1
speech,4
speechless,3
speed,14
speedily,1
speeding,2
speedway,23
speedy,3
spell,4
spencer,1
spend,41
spending,49
spends,1
spent,27
spice,3
spiced,2
spices,2
spiceworld,1
spicier,1
spicy,12
spider,1
spiderman,11
spiders,1
spike,1
spiked,1
spikes,2
spiky,1
spill,1
spin,7
spinach,5
spine,2
spinning,5
spins,2
spiraled,1
spirit,28
spirited,1
spirits,18
spiritual,30
spirituality,3
spiritually,8
spirt,1
spit,3
spite,4
spitfires,1
spitting,4
splash,8
splashes,2
splendor,2
splice,1
spliced,1
spliff,1
splinters,1
split,2
splurges,1
spock,1
spoil,1
spoiled,4
spokane,2
spoke,8
spoken,7
spongebob,1
sponsor,3
sponsored,9
sponsoring,1
sponsors,1
sponsorship,2
spontaneous,2
spoof,3
spooky,4
spools,2
spoon,6
sport,28
sporting,3
sports,40
spot,35
spotlight,2
spots,3
spotted,9
spotter,3
spouses,1
spray,15
sprayed,3
spraying,3
spread,283
spreading,73
spreads,5
spring,240
springer,1
springfield,5
springs,27
springtime,18
sprinkler,1
sprint,2
sprit,1
sprite,1
sprout,1
sprouted,1
sprouts,4
sprung,2
spy,1
spyros,1
squad,14
square,46
squared,1
squares,2
squat,7
squats,9
squaw,1
squeaks,1
squeaky,1
squeal,1
squeeze,3
squeezed,3
squinty,1
squirrel,5
squirrels,1
squishy,1
sr,7
sri,9
srk,4
ss,8
ssa,2
ssi,1
ssp,1
st,162
sta,2
stability,2
stabilizing,26
stable,2
stables,1
stache,2
stack,4
stacked,2
stacy,1
stadium,6
stadiums,1
staff,85
stafford,2
staffs,3
stag,1
stage,29
stagecoach,1
stages,4
staggers,1
stain,1
stainless,1
stair,2
staircase,1
stairs,11
stairway,1
stake,1
stale,1
stalked,1
stalkers,2
stall,1
stamford,15
stamina,1
stamp,2
stamped,2
stan,1
stand,63
standard,15
standards,1
standby,1
standing,15
standish,1
standoffish,1
standout,1
stands,8
standstill,3
standup,6
stanford,1
stanhope,1
stanky,1
stanley,3
staples,5
stapleton,1
star,29
starbuck,1
starbucks,9
stare,1
stares,2
staring,8
stark,2
starling,2
starred,2
starring,4
stars,14
starship,1
start,144
started,95
starter,6
starters,1
starting,70
startling,4
startrek,2
starts,19
startup,2
starvation,2
starved,1
starwars,5
stash,3
stasi,1
state,144
stated,5
statement,13
staten,27
states,61
static,1
stating,4
station,54
stationary,1
stations,5
statistic,1
statistics,14
stats,10
statue,17
statues,11
status,19
statute,1
statutory,1
staunton,1
stay,1574
stayed,13
stayin,12
staying,202
stays,9
steady,6
steak,15
steaks,4
steal,7
stealing,1
stealth,19
steam,5
steamed,1
steamer,2
steel,3
steering,1
steet,1
steiner,1
stella,4
stellar,1
stem,7
stems,1
stencil,1
step,50
steph,1
stephanie,1
stephen,1
stephens,1
stepped,5
steppin,2
stepping,6
steps,42
sterilize,2
sterilized,1
sterling,1
stethoscope,1
steve,7
steven,1
stevens,1
stevenson,1
stevie,4
stew,4
stewart,2
stewie,1
stick,17
sticker,2
stickers,5
sticking,5
sticks,3
sticky,2
stigma,72
stillness,1
stills,3
stimpy,1
stimulated,1
sting,1
stinks,2
stir,17
stirling,1
stirs,1
stis,1
stitch,1
stitches,1
stock,30
stocked,5
stockholm,17
stockpile,3
stockpiling,1
stockport,1
stocks,8
stockton,2
stoicism,1
stoke,1
stole,5
stolen,3
stomp,1
stone,15
stoned,3
stonehenge,2
stoner,4
stones,4
stood,2
stool,1
stools,1
stoop,2
stooped,1
stoopid,1
stop,362
stoppage,1
stopped,22
stoppers,1
stopping,23
stops,14
storage,2
store,107
stored,2
storefronts,1
stores,20
storey,1
stories,37
storm,44
storms,1
stormy,2
story,85
storyteller,1
storytelling,1
stout,2
stowing,1
straight,23
strain,4
strains,1
strait,1
straits,1
strand,9
stranded,9
strange,20
strangeland,2
stranger,1
strangers,6
strangest,2
stranglehold,1
strap,2
strapped,3
strapping,1
straps,1
strasbourg,2
strategic,2
strategically,1
strategies,6
strategy,14
stratford,3
straw,1
strawberries,3
strawberry,6
stray,4
streak,2
streaks,1
stream,38
streamed,4
streaming,19
streamlined,2
streams,6
street,129
streetfight,1
streetracing,2
streets,93
streetz,1
strenght,1
strength,27
strengthen,10
strengthened,1
strep,1
stress,47
stressed,6
stresses,1
stressful,11
stretch,6
stretched,1
stretches,1
stretching,6
strict,8
strictly,6
stride,2
strides,1
strife,1
strike,4
strikes,4
striking,1
string,1
strings,4
strip,41
stripclub,1
stripes,1
stripped,1
strippers,1
strips,1
strives,1
striving,1
stroke,1
stroking,2
stroll,7
stroller,1
strolling,3
strom,1
strong,110
stronger,29
strongest,3
strongly,3
strongman,1
struck,2
structural,2
structure,4
struggle,20
struggles,9
struggling,17
strut,2
stryker,1
stu,1
stuart,3
stubborn,2
stuck,50
stud,1
studded,2
student,25
students,40
studied,1
studies,4
studio,80
studios,10
study,20
studying,4
stuff,61
stuffed,8
stuffing,4
stuffs,3
stumbled,3
stumbling,1
stung,2
stunned,1
stunner,1
stunners,1
stunning,13
stunt,5
stunts,2
stupid,30
stupidity,3
stupidly,1
stupor,1
stutter,1
stuttgart,5
stuyvesant,3
stv,1
style,125
styled,3
styles,10
styling,2
stylish,10
stylist,6
stylists,2
su,2
sub,4
subaru,1
subdivision,2
subject,5
subjected,1
subjects,1
sublimating,2
submissions,4
submit,2
submitted,2
submitting,2
subscribe,60
subscribed,1
subscriber,2
subscribing,3
subscription,2
subsequently,1
subsides,1
substance,2
substantial,2
substantially,3
substitute,1
substituting,1
substitution,1
substitutions,1
subtitle,1
subtle,1
suburban,1
suburbs,10
subway,16
subways,1
subzero,1
succeed,6
succeeding,1
success,35
successful,19
successfully,8
succumbed,6
suck,10
sucka,1
sucked,3
suckers,1
sucks,30
sudan,1
sudanese,1
sudbury,1
sudden,12
suddenly,11
sudhir,1
sudsy,1
sue,3
suffer,6
suffered,4
sufferers,1
suffering,38
sufferings,1
suffers,2
suffice,1
sufficient,3
suffocate,1
suffocating,1
suffolk,3
sufi,1
sugar,12
sugary,2
suggest,4
suggested,5
suggestion,12
suggestions,9
suicide,2
suing,1
suit,13
suitable,2
suitcases,1
suite,5
suited,1
suites,3
suits,4
suke,1
suki,1
sul,1
sullivan,1
sultan,2
sulu,1
sum,25
sumatra,2
summarising,1
summary,5
summed,1
summer,83
summers,4
summertime,4
summerville,1
summit,5
summon,2
sumner,2
sumo,1
sumptuous,1
sums,3
sumter,1
sumthin,2
sun,137
sunbathing,6
sunday,214
sundayafternoon,1
sundays,11
sundown,2
sunflower,1
sung,5
sunglass,2
sunglasses,4
sunk,2
sunlight,11
sunning,1
sunny,87
sunrays,1
sunrise,47
sunrises,1
sunroof,1
suns,3
sunset,109
sunsets,16
sunshine,71
sup,1
super,59
superb,1
superbly,1
superboy,1
supercar,2
supercharged,1
superfriends,1
superhero,3
superheroes,5
superheros,1
superhuman,1
superintendent,1
superior,1
superman,2
supermans,1
supermarket,14
supermarkets,10
supernatural,2
superpower,1
superpowers,2
supersized,1
superstar,6
superstars,1
superstition,1
supervisor,2
supper,1
supplement,2
supplements,5
supplied,1
suppliers,1
supplies,37
supply,18
support,285
supported,8
supporter,1
supporters,6
supporting,54
supportive,3
supports,3
suppose,4
supposed,38
suppressing,2
suppression,1
supreme,19
supremely,1
suprised,1
sur,3
surely,16
surender,1
surest,1
surf,7
surface,7
surfaces,9
surfer,1
surfing,5
surge,4
surgeon,3
surgeries,2
surgery,5
surges,1
surgical,8
surging,1
surpass,3
surpassed,4
surprise,23
surprised,6
surprises,4
surprising,3
surprisingly,5
surreal,10
surrealism,1
surrender,2
surrendered,1
surrey,3
surrounded,1
surrounding,13
surroundings,4
surrounds,19
suru,3
surveillance,4
survey,15
surveyed,2
surveys,1
survival,35
survivalists,1
survive,51
survived,10
survives,3
survivial,1
surviving,19
survivor,12
survivors,6
susan,1
susanne,1
susceptible,4
sushi,9
suspect,4
suspected,12
suspects,3
suspend,4
suspended,8
suspending,1
suspends,3
suspense,1
suspension,3
suspicious,1
sussed,1
sussex,22
sustain,8
sustainability,7
sustainable,6
sustaining,2
sutherland,1
sutter,1
sutton,3
suv,2
suzy,1
sw,3
swag,8
swagger,1
swain,1
swallow,1
swallowtail,1
swamp,1
swan,1
swanky,1
swans,1
swanston,1
swap,3
swapping,1
swarm,1
swartz,1
swats,1
sway,1
swayed,1
swayze,1
swear,8
sweat,11
sweater,1
sweating,2
sweats,3
sweatshirt,4
sweaty,2
sweden,89
swedish,3
sweeney,1
sweep,2
sweeping,3
sweeps,1
sweet,55
sweeter,2
sweetest,4
sweetheart,1
sweetie,1
sweets,2
swells,1
swift,2
swifter,1
swim,6
swimming,13
swimsuits,1
swine,2
swing,7
swinging,1
swings,5
swinton,1
swipe,51
swiping,1
swirling,1
swish,1
swishing,1
swiss,14
switch,19
switched,3
switches,4
switching,1
switzerland,93
swoosh,1
sword,2
swords,2
swore,1
sxsw,1
sydney,38
syed,5
sylvestor,1
sylvie,1
symbiosis,1
symbol,6
symbolic,4
symbolism,1
symbolizes,1
symmetry,1
sympathy,3
symposium,1
symptom,4
symptomatic,1
symptoms,61
synagogues,1
sync,1
synced,1
synched,1
syndicate,2
syndrome,3
synonyms,1
