,0
ridgeway,3
ridiculous,2
ridiculousness,1
ridin,3
riding,10
ridley,1
rie,0
rife,2
riff,1
rifle,1
rift,1
rig,2
righteous,1
righteousness,1
rights,11
rigid,1
rigor,1
rigorous,1
rihanna,6
riley,1
rims,2
rin,1
ring,6
ringing,2
ringo,1
rings,2
rino,1
rinse,1
rio,3
rios,1
riot,3
rip,15
ripened,1
ripple,1
ripples,2
rise,97
risen,7
rises,3
rising,11
risk,55
risking,11
risks,12
risky,4
rita,3
rite,2
rites,0
ritual,3
rituals,1
ritz,3
river,74
rivera,3
riverbank,1
rivers,8
riverside,30
riveting,1
riviera,2
riya,1
rizzo,1
rj,4
rl,1
rn,15
rnb,3
ro,1
road,93
roadblock,1
roadblocks,1
roadhouse,1
roadie,1
roads,16
roadside,2
roadtrip,2
roadwarrior,1
roadway,2
roadways,0
roam,6
roaming,6
roams,1
roar,0
roast,6
roasted,11
roasting,1
rob,16
robbed,1
robber,1
robberies,2
robbers,2
robbery,1
robbie,1
robbin,1
robbing,2
robbins,1
robe,1
robert,4
roberts,0
robertson,1
robin,2
robinson,2
robles,3
robot,3
robotics,1
robots,1
robyn,2
roc,1
rocha,1
rochelle,3
rochester,6
rock,44
rockabilly,1
rocked,2
rocker,1
rockers,0
rockets,1
rockies,1
rockin,2
rocking,9
rockit,1
rocknroll,3
rockport,3
rocks,9
rockstar,2
rockwell,2
rocky,7
rod,8
roddy,1
rode,1
rodeo,2
rods,2
rogers,4
rohit,4
roiling,1
roland,16
roldan,1
role,15
rolex,1
roll,31
rolled,3
roller,5
rollerball,1
rollerblading,0
rollers,1
rollin,4
rolling,12
rolls,7
rollup,1
roma,5
roman,3
romance,3
romania,1
romanova,1
romantic,6
rome,13
romeo,1
romper,1
ron,9
rona,111
ronald,3
ronde,1
roney,1
ronin,0
ronnie,2
roo,1
rood,1
roof,10
rooftop,8
rooftops,4
rookie,1
room,61
roommates,2
rooms,4
roosevelt,1
rooster,1
root,2
roots,8
rope,5
ropes,1
ros,2
rosa,4
rosario,1
rosary,3
rose,12
rosemary,0
roses,7
rosewood,1
roshan,2
rosie,5
ross,3
roswell,4
rot,1
rotary,1
roth,1
roti,4
rottentomatoes,1
rotterdam,5
rouge,3
rough,15
roughly,1
roulette,1
roundabout,1
rounds,13
roundtable,1
roundup,3
route,4
routine,30
routines,2
roux,1
rover,1
row,13
rowan,1
rowen,1
rowing,5
rowland,1
rowley,1
rows,1
rox,1
roxanne,0
roxbury,1
roxy,2
roy,3
royal,17
royale,3
royals,1
royalty,3
royce,1
rp,2
rpg,1
rr,1
rs,12
rt,18
rttemberg,0
ru,2
rub,5
rubber,4
rubbing,3
rubbish,2
ruben,1
rubix,1
ruby,0
rucksack,2
ruckus,1
rudd,0
rude,2
rudely,1
rudy,1
rues,0
ruff,3
rufus,0
rug,2
rugby,8
rugs,5
ruin,7
ruined,14
ruining,7
ruins,1
rule,18
ruler,0
rules,41
rulez,1
rum,2
rumah,3
rumble,2
ruminating,1
rummy,1
rumor,2
rumors,3
rumour,2
rumours,4
rump,1
run,111
runner,4
runners,7
runnin,0
running,82
runny,1
runs,13
runway,2
rupaul,1
rupee,1
rupert,2
rural,4
rus,55
rush,18
rushed,2
rushing,2
russell,2
russia,33
russian,6
russo,1
rust,3
rustic,1
rustling,1
rusty,2
ruth,3
ruthie,1
ruthless,2
rv,2
rw,5
rwanda,1
ryan,9
ryder,2
rye,1
s,2610
sa,20
saat,2
saath,2
sab,2
sabbath,1
sabc,1
sabe,1
sabji,2
sabrina,1
sac,0
sach,0
sacha,2
sachin,3
sack,2
sacked,1
sacrament,1
sacramento,7
sacred,1
sacrifice,4
sacrifices,1
sacrificial,1
sacrificing,1
sad,70
saddened,2
sadder,1
saddle,2
sadhu,1
sadly,21
sadness,9
safari,5
safaris,1
safe,1074
safeguard,6
safely,14
safer,14
safest,2
safety,112
saffron,0
saga,8
sage,5
sagittarius,0
sahara,3
sai,2
said,108
sail,1
sailboat,2
sailing,5
sailor,1
sails,2
saint,37
saints,1
saiyan,1
sake,6
sakes,0
saks,1
sakura,8
sala,1
salaam,4
salad,26
salads,3
salam,2
salaried,1
salaries,1
salary,3
sale,60
salem,5
sales,16
salinas,2
saliva,2
sally,1
salma,1
salman,2
salmon,4
salon,12
saloon,3
saloons,1
salsa,6
salt,12
salts,1
salty,1
salute,36
salutes,2
saluting,2
salvador,3
salvation,4
salvo,0
sam,9
samantha,3
samba,0
sami,2
samir,1
samne,1
sample,3
samples,5
sampling,2
samson,1
samsung,4
samuel,2
samurai,1
san,102
sanctuary,7
sand,12
sandal,3
sandals,3
sandbag,1
sandeep,1
sandra,1
sandro,1
sands,3
sandstorm,1
sandwich,7
sandwiched,1
sandwiches,1
sandy,2
sane,19
sanest,1
sanford,2
sanfrancisco,12
sang,5
sango,1
sania,2
sanitary,2
sanitation,4
sanitised,3
sanitize,42
sanitized,12
sanitizing,9
sanity,14
sanjay,0
sant,3
santa,29
santacruz,3
santana,1
santiago,3
santorini,2
santos,2
santosh,1
santuario,1
sao,2
saps,1
sara,4
sarah,3
sarajevo,2
sarasota,4
sarcasm,0
saree,1
sarge,1
sarkar,1
sars,19
sas,2
sash,1
sashay,0
sashi,1
saskatchewan,1
saskatoon,0
sassy,2
sat,39
satan,2
satanic,2
satch,0
satin,1
satisfaction,3
satisfied,3
satisfying,2
satish,1
satna,1
saturated,1
saturation,1
saturday,137
saturdays,2
saturn,1
satya,1
sauce,19
saucey,1
saucy,2
saudi,7
sauna,4
sausage,5
sausages,2
savage,11
savaging,0
savannah,6
saved,15
savers,1
saves,8
savings,4
savior,1
saviors,1
saviour,2
saviours,2
savor,1
savory,1
saw,38
sawyer,1
sax,2
saxophone,0
say,159
sayin,1
saying,46
says,69
sb,2
sc,7
scale,6
scallops,0
scam,3
scammed,1
scammer,1
scammers,1
scamp,1
scams,2
scan,4
scandalous,1
scanning,1
scans,2
scar,1
scarce,1
scarcity,1
scare,12
scarecrows,1
scared,23
scaremongering,0
scares,2
scarf,6
scarface,4
scarier,1
scariest,2
scaring,1
scarlet,0
scarlett,3
scarred,2
scarves,1
scary,22
scattered,20
scavenger,1
scenario,6
scenarios,2
scene,21
scenery,3
scenes,14
scenic,6
scepticism,1
sch,4
schadenfreude,1
schedule,20
scheduled,5
schedules,4
scheduling,2
scheme,6
schemes,1
schilling,1
schnapps,0
scholars,1
schone,1
school,94
schoolers,1
schooling,10
schools,16
schoolwork,2
schreiber,2
science,22
scientific,5
scientifically,1
scientist,7
scientists,13
scolded,1
scooby,1
scoop,2
scooter,1
scooters,1
scope,1
scorching,1
score,11
scored,2
scores,4
scorpio,1
scorpion,2
scorpions,1
scotch,2
scotia,2
scotland,30
scott,8
scottish,2
scottsboro,1
scottsdale,3
scourge,2
scout,3
scouts,1
scrabble,2
scrambled,0
scrambling,1
scranton,1
scrap,1
scrapbook,1
scrapped,1
scrappy,1
scraps,1
scrat,1
scratch,7
scratches,1
scream,2
screaming,8
screams,1
screeching,1
screen,10
screening,9
screenings,0
screenplay,1
screens,2
screenshot,2
screenshots,1
screenwriting,3
screw,6
scribble,1
scribbles,1
script,4
scripts,2
scripture,2
scroll,1
scrolling,2
scrub,2
scrubs,4
scruff,2
scruffy,2
scrumptious,0
scrutiny,1
scuba,4
sculpt,1
sculpture,3
sculptures,1
scuppered,0
sd,3
se,23
sea,37
seaboard,2
seafood,8
seafront,0
seagull,2
seagulls,3
seal,1
sealed,1
seals,0
seam,1
seams,1
seamstresses,1
sean,1
sear,2
search,14
searched,1
searches,2
searching,10
seared,0
searing,1
seas,4
seaside,1
season,104
seasonal,5
seasoning,4
seasons,3
seat,10
seated,1
seating,2
seats,1
seattle,27
seaview,1
sebastian,1
sec,7
secluded,3
secondary,0
secondly,1
seconds,21
secret,17
secretary,4
secrets,1
secs,3
section,13
sections,1
sector,20
sectors,2
secure,9
secured,3
securely,1
securing,2
security,15
seda,1
sedentary,1
sedona,2
see,1015
seed,4
seeding,1
seeds,6
seein,1
seeing,40
seek,3
seekers,2
seeking,6
seeks,0
seeley,1
seem,14
seemed,7
seeming,1
seems,44
seen,78
sees,5
segments,0
seinfeld,2
seize,1
seizure,0
seizures,1
sel,3
selby,1
select,7
selected,4
selection,2
selective,1
selectively,1
self,208
selfish,11
selfishness,1
selfless,8
selflessly,1
sell,12
seller,4
sellers,3
selling,19
sells,4
seltzer,10
selves,2
sem,1
semblance,1
semen,0
semester,3
semi,4
seminar,1
sen,2
sena,1
senate,1
senator,3
senators,2
sence,1
send,126
sending,40
sends,1
senegal,3
senior,16
seniors,4
senor,1
sensation,1
sensational,1
sensationalism,1
sensations,2
sense,22
sensei,2
senses,1
sensibilities,1
sensible,4
sensing,1
sensitive,1
sensual,1
sensuality,1
sent,24
sentence,3
sentiment_0,1
sentiments,1
seo,0
seoul,8
separate,2
separated,4
separating,1
separation,3
sept,3
september,5
sequel,2
sequestered,1
sequins,1
sequoia,2
ser,1
serato,2
serbia,6
serendipitous,0
serene,2
serenity,8
sergio,1
serial,2
serie,2
series,61
serious,52
seriously,41
seriousness,8
sermons,1
serra,2
serrano,1
servant,0
servants,7
serve,28
served,9
server,1
servers,1
serves,1
service,82
serviced,0
services,53
serving,13
sesame,3
session,40
sessions,18
set,83
setback,1
sets,8
setting,16
settings,1
settle,5
settled,4
settlement,2
settlements,0
setup,11
setups,0
seven,7
seventh,0
seventy,2
sever,1
severe,8
severely,1
severity,1
sew,4
sewed,0
sewing,13
sex,15
sexual,2
sexy,14
seychelles,1
sf,3
sg,2
sh,13
sha,9
shaan,1
shabby,1
shabnam,1
shack,2
shade,3
shaded,2
shades,5
shading,1
shadow,5
shadows,5
shady,1
shag,1
shagged,1
shaggy,2
shah,6
shahi,1
shahrukh,2
shaka,1
shake,16
shakedown,1
shaken,3
shaker,0
shakes,4
shakey,2
shaking,7
shakti,1
shakur,0
shallot,1
shallow,1
sham,1
shame,11
shameful,1
shamefull,1
shameless,1
shamelessly,3
shaming,2
shandy,1
shanghai,8
shank,1
shankar,0
shanking,1
shannon,3
shanti,1
shape,11
shaped,5
shaping,1
shaq,2
share,237
shared,15
shares,9
sharing,43
sharks,1
sharma,4
sharp,6
sharpen,1
sharpening,2
sharpest,0
shashi,1
shatta,0
shatter,2
shattering,1
shauna,2
shave,6
shaved,5
shaven,2
shaving,7
shaw,1
shay,1
shea,2
sheep,4
sheer,2
sheesh,1
sheet,2
sheets,6
shefali,1
sheffield,6
sheikh,0
sheila,2
shelby,1
shelf,4
shelter,26
sheltered,1
sheltering,5
shelton,1
shelves,13
shenanigans,7
shenzhen,2
shepard,1
sheperd,1
shepherd,4
sheppard,1
shera,1
shere,1
sheriff,2
sheriffs,1
sherman,2
shes,2
shi,2
shield,7
shielding,2
shields,7
shift,13
shifted,3
shifters,0
shifts,2
shimmy,0
shimmying,1
shine,12
shines,1
shining,8
shinjuku,1
shinning,4
shiny,2
ship,12
shipment,2
shipments,1
shipped,6
shipping,26
ships,3
shipwreck,1
shirdi,0
shire,1
shirley,1
shirt,26
shirtless,2
shirts,11
shit,108
shite,1
shits,3
shitty,4
shity,1
shiva,2
shivaji,0
shivam,1
shiver,1
shiz,2
sho,1
shoals,1
shock,7
shocked,4
shocker,1
shocking,2
shoe,8
shoemaker,0
shoes,15
shola,1
shook,1
shoot,35
shooter,1
shooters,3
shooting,27
shootouts,1
shoots,6
shop,124
shopkeepers,0
shopper,2
shoppers,1
shopping,61
shops,26
shore,3
shoreditch,22
shores,7
shortage,6
shortages,1
shortcomings,1
shortcuts,1
shorter,2
shortest,2
shortly,3
shorts,2
shot,72
shotgun,2
shotguns,1
shots,25
shotter,1
shoulder,3
shouldering,1
shoulders,2
shouldnt,2
shout,30
shouting,1
shouts,1
shoved,1
show,181
showcase,5
showcases,2
showdown,1
showed,10
shower,13
showered,1
showers,31
showgirl,1
showing,32
showings,3
shown,12
showroom,1
shows,59
showtime,1
shrank,0
shredded,1
shredding,1
shreveport,0
shrewsbury,1
shrimp,3
shrinking,0
shroff,1
shropshire,1
shrug,1
shrunk,1
shuddered,0
shuffle,1
shut,43
shutdown,42
shuts,1
shutter,1
shuttered,0
shutting,7
shuttle,1
shy,2
shyt,3
si,3
siamese,1
sib,0
siberian,1
sibling,2
siblings,9
sichuan,2
sicily,0
sick,51
sicker,1
sickle,1
sickness,4
sid,2
siddharth,2
side,102
sided,2
sideline,1
sides,6
sidewalk,7
sidewalks,1
sideways,1
siding,3
sidney,1
siege,1
sierra,14
sigh,2
sighs,1
sight,19
sighted,0
sightings,1
sights,3
sightseeing,0
sign,35
signal,4
signature,4
signed,7
significant,6
significantly,2
signing,5
signposted,1
signs,18
sik,1
sikh,2
silence,12
silencio,1
silent,10
silently,1
silhouette,0
silicon,3
silk,2
silky,1
silliness,2
silly,7
silver,27
silverado,0
silverlake,2
silvestre,0
sim,11
simba,1
simcoe,0
simi,1
similar,16
simmer,1
simmered,1
simmons,2
simon,2
simone,1
simonelli,1
simple,49
simpler,4
simplicities,1
simplicity,2
simplified,1
simplistic,1
simply,13
simpsons,2
sims,3
simulation,2
simultaneously,0
sin,5
sinai,4
sinatra,2
sincere,4
sincerely,4
sinead,1
sinews,1
sing,21
singapore,24
singaporean,1
singer,26
singers,1
singh,8
singing,27
single,66
singles,1
singleton,1
sings,1
sinha,2
sinister,1
sink,3
sinks,4
sinn,1
sinner,0
sinning,1
sins,2
sioux,1
sip,2
sipping,3
sir,16
siren,1
sirens,3
siri,1
sis,11
sissy,1
sister,31
sisterhood,2
sisters,18
sit,31
sita,1
site,15
sites,3
siting,1
sits,3
sitting,28
situation,149
situations,12
siv,1
siva,1
sixth,1
sizable,1
size,76
sized,0
sizes,8
sizzle,1
sizzling,1
sk,3
skate,2
skateboard,5
skateboarders,1
skateboarding,3
skateboards,1
skatepark,2
skater,0
skating,1
skeet,1
skeleton,1
skeletons,1
skelta,1
sketch,40
sketchbook,20
sketches,2
sketching,9
skewers,4
ski,2
skies,8
skiing,3
skill,11
skilled,2
skillet,2
skills,34
skin,19
skinhead,0
skinny,2
skinnydipping,1
skip,4
skipped,1
skipping,4
skirt,0
skirting,1
skirts,2
skit,10
skits,2
skoda,0
skull,0
skulls,1
sky,74
skye,0
skylar,1
skyline,9
skys,1
skyscraper,1
sl,1
slacker,1
slain,1
slam,2
slamdunk,1
slammed,2
slapdash,1
slapped,2
slaps,1
slapstick,1
slash,2
slate,2
slated,1
slave,3
slavery,0
slaves,3
slavic,1
slaw,0
slay,7
slayer,2
slayers,1
slaying,1
slays,1
sledding,3
sleep,36
sleeping,17
sleepover,1
sleeps,6
sleepy,8
sleeve,1
sleeves,4
sleigh,1
slept,4
sleuths,2
slice,6
slices,3
slid,1
slide,8
slider,0
sliders,1
slides,2
slideshow,1
slidin,1
sliding,2
slight,3
slightly,23
slim,5
slime,1
slingshot,1
slip,4
slipped,1
slippery,1
slipping,1
slobber,1
slogan,3
slogans,2
slope,2
sloppy,1
slot,0
sloth,1
slough,5
slovakia,1
slovenia,12
slow,50
slowdown,1
slowed,9
slower,2
slowing,5
slowly,12
slowmo,1
slowmotion,2
slows,1
slugs,1
slum,7
slums,5
sm,0
smack,1
smackdown,1
smal,1
smaller,4
smallest,2
smart,42
smarter,2
smash,4
smashed,1
smashes,1
smashing,2
smedley,0
smell,14
smelled,1
smells,3
smile,111
smiled,2
smiles,11
smiley,1
smiling,27
smirnoff,0
smit,1
smith,12
smiths,3
smithsonian,0
smog,2
smoke,17
smoked,5
smoker,1
smokers,0
smokey,1
smokin,2
smoking,7
smooth,9
smoothie,2
smoothies,1
smothers,1
sms,1
smudge,1
smuggle,1
sn,1
snack,6
snacking,1
snacks,14
snag,1
snagged,1
snails,2
snake,1
snakes,1
snap,2
snape,1
snapped,1
snapper,4
snaps,5
snapshot,1
snart,1
snatch,1
snatched,1
sneak,6
sneaker,2
sneakers,4
sneakpreview,1
sneaky,3
sneeze,8
sneezing,9
sneha,1
snes,1
sniff,2
sniffing,1
snip,0
sniper,1
snipers,1
snippet,4
snips,0
snl,1
snoop,1
snoops,1
snoopy,2
snore,1
snoring,2
snow,23
snowball,2
snowboarding,3
snowed,0
snowflakes,0
snowing,1
snowman,2
snowstorm,2
snowy,1
snuck,1
snug,1
snuggle,3
snuggles,0
snuggly,2
snyder,1
soak,1
soaking,3
soap,30
soapdish,1
soaping,1
soaps,0
soapy,2
soar,2
soars,0
sober,3
socal,10
soccer,13
social,417
socialist,1
socialites,1
socialize,4
socially,23
societies,3
society,35
sociopath,1
sock,3
socket,1
socks,3
socrates,2
sod,1
soda,5
sodas,1
sodium,1
sodom,1
sofa,4
sofia,3
soft,7
softcore,0
software,5
sohail,1
soho,12
soi,1
soil,2
soiree,1
sol,4
solace,1
solar,7
sold,24
soldier,4
soldiering,1
soldiers,8
sole,3
soledad,1
solid,5
solidarity,43
solitary,1
solitude,10
solo,22
solomon,2
solstice,0
solution,25
solutions,13
solve,7
solved,3
soma,1
somalia,1
somebodies,1
someday,6
somehow,4
somerset,5
somethin,1
somethings,1
sometime,4
somewhat,4
somewhere,38
sommeil,1
somnath,2
son,51
sonar,1
sondheim,1
song,129
songs,12
songwriter,13
songwriting,4
sonnenallee,1
sonnenschein,0
sonny,1
sonoma,1
sons,6
sonu,2
sony,5
sonya,15
soo,6
sookie,1
sooner,8
sooo,7
soooo,6
sooooo,2
soooooo,1
sooth,1
soothe,1
soothing,6
sophia,3
sophie,3
sophisticated,1
sophomore,1
soppy,1
soprano,3
sorcery,1
sore,8
sorrow,2
sorrows,1
sorry,53
sort,8
sorted,4
sos,4
soso,1
sot,1
sought,1
soul,38
soulless,1
soulmate,1
souls,11
sound,37
sounded,1
sounding,6
soundman,0
sounds,24
soundscapes,1
soundtrack,2
soup,11
sour,4
source,20
sourced,2
sources,2
south,327
southampton,3
southeast,3
southern,22
southland,1
southport,2
southside,3
southwest,8
souvenir,2
sows,1
sox,1
soy,4
sp,5
spa,8
space,50
spaced,1
spaceman,1
spaces,8
spaceship,0
spades,1
spaghetti,5
spain,82
spam,1
span,3
spanish,18
spanking,1
spare,8
spared,1
sparing,1
spark,1
sparked,1
sparkle,2
sparkles,1
sparkling,4
sparks,1
sparky,0
sparring,1
spartan,1
spartans,2
spat,1
spatial,2
speak,17
speaker,7
speakers,1
speaking,14
speaks,14
spear,1
specialise,1
specialist,4
specialists,1
speciality,1
specially,7
specialty,1
specie,1
species,2
specific,6
specifically,10
specifications,1
specs,1
spectacular,2
spectacularly,0
spectrum,1
speculation,1
speculations,1
speech,3
speechless,3
speed,12
speedily,1
speeding,0
speedway,23
speedy,3
spell,3
spencer,1
spend,39
spending,48
spends,1
spent,26
spice,2
spiced,1
spices,2
spiceworld,1
spicier,1
spicy,12
spider,0
spiderman,11
spiders,0
spike,1
spiked,1
spikes,2
spiky,1
spill,0
spin,6
spinach,5
spine,1
spinning,3
spins,2
spiraled,0
spirit,28
spirited,0
spirits,14
spiritual,13
spirituality,2
spiritually,7
spirt,0
spit,3
spite,4
spitfires,1
spitting,4
splash,6
splashes,1
splendor,2
splice,1
spliced,0
spliff,1
splinters,1
split,1
splurges,1
spock,1
spoil,1
spoiled,4
spokane,1
spoke,8
spoken,6
spongebob,1
sponsor,3
sponsored,8
sponsoring,1
sponsors,1
sponsorship,2
spontaneous,2
spoof,0
spooky,4
spools,2
spoon,6
sport,24
sporting,3
sports,32
spot,33
spotlight,2
spots,3
spotted,8
spotter,2
spouses,1
spray,14
sprayed,2
spraying,3
spread,234
spreading,68
spreads,5
spring,227
springer,1
springfield,5
springs,26
springtime,16
sprinkler,0
sprint,2
sprit,1
sprite,1
sprout,1
sprouted,0
sprouts,4
sprung,2
spy,0
spyros,1
squad,13
square,45
squared,1
squares,2
squat,7
squats,0
squaw,1
squeaks,1
squeaky,1
squeal,1
squeeze,2
squeezed,2
squinty,1
squirrel,5
squirrels,1
squishy,1
sr,7
sri,9
srk,4
ss,7
ssa,2
ssi,1
ssp,1
st,151
sta,0
stability,2
stabilizing,0
stable,1
stables,1
stache,2
stack,4
stacked,2
stacy,1
stadium,4
stadiums,0
staff,74
stafford,1
staffs,3
stag,0
stage,23
stagecoach,1
stages,4
staggers,0
stain,1
stainless,1
stair,2
staircase,1
stairs,11
stairway,1
stake,1
stale,1
stalked,1
stalkers,2
stall,1
stamford,0
stamina,1
stamp,1
stamped,2
stan,1
stand,61
standard,10
standards,1
standby,1
standing,14
standish,1
standoffish,1
standout,1
stands,8
standstill,2
standup,6
stanford,1
stanhope,1
stanky,1
stanley,3
staples,5
stapleton,1
star,28
starbuck,1
starbucks,9
stare,1
stares,2
staring,8
stark,2
starling,2
starred,2
starring,4
stars,13
starship,1
start,133
started,82
starter,6
starters,1
starting,64
startling,4
startrek,2
starts,17
startup,1
starvation,1
starved,1
starwars,5
stash,3
stasi,1
state,131
stated,5
statement,12
staten,27
states,48
static,1
stating,4
station,51
stationary,1
stations,5
statistic,0
statistics,11
stats,10
statue,15
statues,11
status,18
statute,1
statutory,1
staunton,1
stay,1407
stayed,12
stayin,10
staying,185
stays,9
steady,6
steak,12
steaks,3
steal,7
stealing,0
stealth,19
steam,4
steamed,1
steamer,2
steel,3
steering,0
steet,1
steiner,1
stella,3
stellar,1
stem,7
stems,1
stencil,0
step,40
steph,1
stephanie,1
stephen,1
stephens,1
stepped,5
steppin,2
stepping,6
steps,37
sterilize,2
sterilized,0
sterling,1
stethoscope,1
steve,6
steven,1
stevens,1
stevenson,1
stevie,4
stew,3
stewart,2
stewie,1
stick,16
sticker,1
stickers,5
sticking,4
sticks,3
sticky,2
stigma,66
stillness,1
stills,1
stimpy,1
stimulated,1
sting,1
stinks,2
stir,17
stirling,1
stirs,1
stis,1
stitch,1
stitches,1
stock,27
stocked,4
stockholm,16
stockpile,0
stockpiling,0
stockport,1
stocks,8
stockton,2
stoicism,1
stoke,1
stole,5
stolen,2
stomp,1
stone,15
stoned,3
stonehenge,2
stoner,4
stones,3
stood,2
stool,1
stools,1
stoop,1
stooped,1
stoopid,1
stop,324
stoppage,1
stopped,14
stoppers,1
stopping,21
stops,12
storage,1
store,99
stored,2
storefronts,1
stores,20
storey,1
stories,34
storm,43
storms,1
stormy,2
story,78
storyteller,1
storytelling,1
stout,2
stowing,1
straight,22
strain,4
strains,0
strait,0
straits,1
strand,9
stranded,8
strange,20
strangeland,2
stranger,1
strangers,6
strangest,2
stranglehold,1
strap,2
strapped,3
strapping,1
straps,0
strasbourg,2
strategic,2
strategically,1
strategies,5
strategy,13
stratford,3
straw,0
strawberries,3
strawberry,3
stray,4
streak,2
streaks,1
stream,33
streamed,3
streaming,19
streamlined,2
streams,5
street,118
streetfight,1
streetracing,0
streets,86
streetz,1
strenght,1
strength,25
strengthen,9
strengthened,1
strep,0
stress,44
stressed,6
stresses,1
stressful,8
stretch,6
stretched,1
stretches,1
stretching,6
strict,6
strictly,5
stride,2
strides,1
strife,1
strike,4
strikes,3
striking,1
string,1
strings,4
strip,39
stripclub,0
stripes,1
stripped,1
strippers,1
strips,1
strives,1
striving,1
stroke,1
stroking,2
stroll,7
stroller,1
strolling,3
strom,1
strong,109
stronger,27
strongest,3
strongly,3
strongman,1
struck,2
structural,2
structure,4
struggle,19
struggles,9
struggling,14
strut,2
stryker,1
stu,1
stuart,3
stubborn,1
stuck,47
stud,1
studded,2
student,22
students,34
studied,1
studies,4
studio,74
studios,10
study,17
studying,4
stuff,56
stuffed,7
stuffing,2
stuffs,3
stumbled,2
stumbling,1
stung,2
stunned,1
stunner,1
stunners,0
stunning,11
stunt,4
stunts,2
stupid,25
stupidity,2
stupidly,0
stupor,1
stutter,0
stuttgart,5
stuyvesant,0
stv,1
style,109
styled,3
styles,9
styling,2
stylish,9
stylist,6
stylists,2
su,2
sub,3
subaru,1
subdivision,1
subject,4
subjected,1
subjects,1
sublimating,2
submissions,4
submit,2
submitted,2
submitting,2
subscribe,55
subscribed,1
subscriber,2
subscribing,3
subscription,2
subsequently,1
subsides,1
substance,0
substantial,2
substantially,1
substitute,0
substituting,1
substitution,1
substitutions,1
subtitle,0
subtle,1
suburban,1
suburbs,10
subway,15
subways,1
subzero,1
succeed,6
succeeding,1
success,32
successful,19
successfully,7
succumbed,5
suck,9
sucka,0
sucked,3
suckers,1
sucks,25
sudan,0
sudanese,1
sudbury,1
sudden,10
suddenly,9
sudhir,1
sudsy,1
sue,2
suffer,5
suffered,4
sufferers,0
suffering,34
sufferings,1
suffers,1
suffice,1
sufficient,3
suffocate,1
suffocating,1
suffolk,3
sufi,1
sugar,10
sugary,2
suggest,4
suggested,4
suggestion,10
suggestions,8
suicide,2
suing,1
suit,12
suitable,2
suitcases,1
suite,4
suited,1
suites,2
suits,4
suke,1
suki,1
sul,1
sullivan,0
sultan,2
sulu,1
sum,22
sumatra,2
summarising,1
summary,4
summed,1
summer,77
summers,4
summertime,4
summerville,1
summit,5
summon,2
sumner,1
sumo,1
sumptuous,1
sums,3
sumter,1
sumthin,2
sun,132
sunbathing,5
sunday,198
sundayafternoon,0
sundays,9
sundown,1
sunflower,1
sung,5
sunglass,1
sunglasses,4
sunk,1
sunlight,8
sunning,1
sunny,84
sunrays,1
sunrise,46
sunrises,1
sunroof,1
suns,3
sunset,103
sunsets,15
sunshine,64
sup,1
super,53
superb,1
superbly,1
superboy,0
supercar,2
supercharged,1
superfriends,1
superhero,3
superheroes,5
superheros,1
superhuman,0
superintendent,0
superior,1
superman,2
supermans,0
supermarket,13
supermarkets,4
supernatural,2
superpower,0
superpowers,2
supersized,1
superstar,6
superstars,1
superstition,1
supervisor,1
supper,1
supplement,1
supplements,5
supplied,1
suppliers,1
supplies,35
supply,18
support,261
supported,6
supporter,1
supporters,5
supporting,52
supportive,3
supports,3
suppose,2
supposed,29
suppressing,2
suppression,1
supreme,19
supremely,1
suprised,1
sur,1
surely,15
surender,1
surest,1
surf,6
surface,7
surfaces,5
surfer,1
surfing,5
surge,3
surgeon,3
surgeries,2
surgery,4
surges,1
surgical,6
surging,0
surpass,3
surpassed,3
surprise,17
surprised,6
surprises,4
surprising,3
surprisingly,5
surreal,9
surrealism,1
surrender,2
surrendered,1
surrey,2
surrounded,1
surrounding,13
surroundings,4
surrounds,19
suru,3
surveillance,4
survey,15
surveyed,2
surveys,1
survival,33
survivalists,1
survive,50
survived,7
survives,3
survivial,0
surviving,16
survivor,12
survivors,6
susan,1
susanne,1
susceptible,4
sushi,6
suspect,4
suspected,11
suspects,3
suspend,3
suspended,7
suspending,1
suspends,3
suspense,1
suspension,3
suspicious,1
sussed,1
sussex,21
sustain,8
sustainability,7
sustainable,5
sustaining,2
sutherland,1
sutter,1
sutton,3
suv,2
suzy,1
sw,1
swag,8
swagger,1
swain,1
swallow,1
swallowtail,1
swamp,1
swan,1
swanky,0
swans,1
swanston,0
swap,3
swapping,1
swarm,1
swartz,1
swats,1
sway,0
swayed,1
swayze,1
swear,7
sweat,10
sweater,1
sweating,2
sweats,3
sweatshirt,4
sweaty,2
sweden,78
swedish,3
sweeney,1
sweep,2
sweeping,3
sweeps,1
sweet,50
sweeter,2
sweetest,4
sweetheart,1
sweetie,1
sweets,2
swells,1
swift,2
swifter,0
swim,5
swimming,10
swimsuits,1
swine,2
swing,6
swinging,1
swings,3
swinton,1
swipe,49
swiping,1
swirling,1
swish,1
swishing,1
swiss,13
switch,18
switched,3
switches,4
switching,1
switzerland,92
swoosh,0
sword,2
swords,2
swore,1
sxsw,1
sydney,36
syed,5
sylvestor,0
sylvie,1
symbiosis,1
symbol,5
symbolic,4
symbolism,1
symbolizes,1
symmetry,1
sympathy,2
symposium,1
symptom,2
symptomatic,1
symptoms,53
synagogues,1
sync,1
synced,1
synched,1
syndicate,2
syndrome,3
synonyms,1
synth,1
synthesizer,0
synthesizers,0
synthetic,1
